연번,훈련기관명,훈련기관위치,주소,위도,경도,훈련기관계열구분
2014,주빌리너싱홈,충남 논산시,(320883) 충청남도 논산시 벌곡면 대둔로 1159-3 ,,,
2015,한국직업전문학원,대구 동구,(41243) 대구광역시 동구 동부로28길 16 (신천동) 3층. 4층 일부. 5층 일부. 6층,,,
2016,강북요양보호사교육원,대구 북구,(702848) 대구광역시 북구 칠곡중앙대로 525 장원빌딩2층             강북요양보호사교육원,128.5503966,35.94248353,
2017,중앙요리학원,대구 중구,"(41943) 대구광역시 중구 달구벌대로 2109-20 (덕산동) 2층, 3층",128.5942804,35.866215,
2018,대구경북직업전문학원,대구 중구,(41937) 대구광역시 중구 국채보상로 582 (남일동 미도빌딩) 14층 1호,128.5942243,35.87060425,
2019,플러스간호학원반월당점,대구 중구,(41943) 대구광역시 중구 달구벌대로 2105 (덕산동 대구은행 반월당지점) 9층 반월당플러스간호학원,128.5939515,35.86582286,
2020,동인간호학원,대구 중구,(41905) 대구광역시 중구 동덕로 196 (동인동1가) 3층.,128.6047496,35.87207737,
2021,뉴존회계학원,대구 중구,(41934) 대구광역시 중구 종로 17 (남성로 남성로두레빌딩) 2층,128.5919433,35.86726422,
2022,구성노인전문요양원,경기 용인시 기흥구,(16914) 경기도 용인시 기흥구 구성1로 28 ,,,
2023,동대문여성인력개발센터,서울 동대문구,"(02583) 서울특별시 동대문구 왕산로 60-1 (용두동) 포은빌딩 6,7층",127.0302208,37.57703284,
2024,(재)BBS실용전문학교,경기 부천시,(14644) 경기도 부천시 부천로2번길 29 (심곡동 BBS 미용학원) 1층~5층,126.7844082,37.48420338,
2025,중랑여성인력개발센터,서울 중랑구,(131861) 서울특별시 중랑구 망우로32길 20 (대림빌딩) 3층,127.0764918,37.59292437,
2026,미소꽃예술학원,서울 서초구,"(06802) 서울특별시 서초구 청계산로 203 (신원동) 304,305호",127.0562446,37.44724517,
2027,동탄간호학원,경기 화성시,"(18478) 경기도 화성시 동탄오산로 82 동탄역퍼스트프라자 804,805호",127.097057,37.19805161,
2028,(주)잡모아,서울 양천구,(08020) 서울특별시 양천구 오목로 180 (신정동 평화빌딩) 4층,126.8573459,37.52489641,
2029,대산전기학원,서울 동작구,(06928) 서울특별시 동작구 노량진로 104 (노량진동 리더스타워) 13층 대산전기학원,126.937619,37.51281369,
2030,미래탑간호학원,대구 북구,(41423) 대구광역시 북구 학정로 429 502호,128.5630093,35.94314927,
2031,푸른조경기술학원,경북 경주시,(38133) 경상북도 경주시 금성로395번길 32 (성건동 천마축우회) 2층/야외실습장:효현동572-4(942.8 제곱미터),129.20333,35.85303325,
2032,경주굿모닝간호학원,경북 경주시,(38097) 경상북도 경주시 원화로 442 (용강동) 3층,129.2207495,35.8597499,
2033,안동제일평생교육원,경북 안동시,(36623) 경상북도 안동시 경동로 159 (송현동) 3층,128.6791372,36.57493368,
2034,탑간호학원,인천 부평구,"(21404) 인천광역시 부평구 경원대로 1404 (부평동 그랑프리 빌딩) 7층 704호,705호,711호",126.7251612,37.49070127,
2035,하이미디어아카데미인재개발원,서울 종로구,"(03163) 서울특별시 종로구 인사동길 12 7층, 15층",126.9872155,37.5718363,
2036,(주)영림원 소프트랩,서울 강서구,(157779) 서울특별시 강서구 양천로 583 우림블루나인 A동 23층,126.8644245,37.55716923,
2037,유한회사솔라엣지테크놀로지스코리아,경기 성남시 분당구,"(13529) 경기도 성남시 분당구 백현동 분당내곡로 131 7층, 판교테크원타워2",127.1120972,37.39538998,
2038,한국섬유산업연합회,서울 강남구,(135713) 서울 강남구 섬유센타빌딩 944-31번지  섬유센터 16층,127.0605738,37.50737565,
2039,명문제약주식회사,서울 강남구,(135270) 서울 강남구 도곡동 946-18 명문빌딩 4층,127.03297,37.48829385,
2040,(주)이건홀딩스,인천 미추홀구,(22107) 인천광역시 미추홀구 도화동 염전로 91 (주)이건홀딩스,126.657163,37.48276208,
2041,대보건설(주),경기 화성시,(445390) 경기 화성시 진안동 914-2번지,127.0424484,37.21458044,
2042,(주)삼립식품,경기 시흥시,(429848) 경기도 시흥시 공단1대로 101 ,,,
2043,보그워너충주(주),충북 충주시,(380871) 충청북도 충주시 대소원면 기업도시2로 131 ,,,
2044,중소벤처기업진흥공단 호남연수원,광주 북구,(61140) 광주광역시 북구 동문대로456번길 40 ,,,
2045,도양기업(주),전남 여수시,(59678) 전라남도 여수시 시청로 64 (학동) 3층,127.6630407,34.76723926,
2046,한국보석학원,서울 종로구,(03140) 서울특별시 종로구 수표로 115-1 (낙원동 젬누리빌딩) 한국보석학원 2~5층,,,
2047,(사)충주YWCA요양보호사교육원,충북 충주시,(27366) 충청북도 충주시 천변로 163 (교현동) 3층 301호,127.9265375,36.9770083,
2048,굿모닝뷰티아카데미학원,충북 청주시 상당구,"(28510) 충청북도 청주시 상당구 교동로3번길 45 (북문로2가) (2,3,4,5,6층)",127.4904488,36.63932154,
2049,현대중장비운전전문학원,경기 파주시,"(10808) 경기도 파주시 임진나루길 253-24 (문산읍) 임진나루길253-22, 임진리63-6,63-7",126.793093,37.8821837,
2050,(사)차세대융합콘텐츠산업협회,서울 금천구,"(08506) 서울특별시 금천구 가산디지털2로 98(가산동, IT캐슬) 1동 217호",126.88057,37.47673766,
2051,전주애견미용학원,전북 전주시 덕진구,(561801) 전라북도 전주시 덕진구 팔달로 363-6 전주애견미용학원,127.1368424,35.83249337,
2052,사천희망요양보호사교육원,경남 사천시,(52521) 경상남도 사천시 정동면 진삼로 1396-13 2층,128.0849392,35.0758282,
2053,한국폴리텍대학 서울강서캠퍼스,서울 강서구,(157010) 서울특별시 강서구 우장산로10길 112 ,,,
2054,노인요양시설엔젤/엔젤재가노인복지센터,경북 구미시,(39112) 경상북도 구미시 선산읍 교리2길 3 노인요양시설엔젤/엔젤재가노인복지센터,128.3024144,36.25018887,
2055,영남인재교육원,대구 서구,"(703802) 대구광역시 서구 서대구로 30 (내당동, 3층)",128.5571158,35.86054685,
2056,인동제일간호학원,경북 구미시,(730932) 경상북도 구미시 인동가산로 9-3 7층,128.4184905,36.10792872,
2057,구미직업능력개발학원,경북 구미시,"(730903) 경상북도 구미시 1공단로7길 86-9 공단동,3층",128.3783801,36.10987381,
2058,(주)한국정밀,경남 창녕군,(50307) 경상남도 창녕군 대합면 대합산업단지로 38-56(한국정밀) 한국정밀,128.4397134,35.61115863,
2059,이루컴퓨터아트학원,대구 달서구,(42748) 대구광역시 달서구 월배로 231 (상인동) 2층,128.5384544,35.81935226,
2060,나무바버,경기 수원시 영통구,(16514) 경기도 수원시 영통구 광교중앙로 180 (하동 광교 효성해링턴 타워 레이크) 107호,127.0611394,37.2886555,
2061,인천더조은컴퓨터아트학원,인천 부평구,(21404) 인천광역시 부평구 경원대로 1366 (부평동 스테이션 타워) 702~704호 전체,126.720581,37.49089764,
2062,오토플러스(주),서울 영등포구,"(07212) 서울특별시 영등포구 선유동2로 57(양평동4가, 이레빌딩) 신관 11층",,,
2063,(재)영진 영진산업직업전문학교,경남 김해시,(50962) 경상남도 김해시 분성로172번길 16 (외동) 김해직업훈련원,128.8662745,35.22831908,
2064,멀티캠퍼스 원격평생교육원,서울 강남구,(06152) 서울특별시 강남구 언주로 508 (역삼동 공무원연금공단) 12층,,,
2065,(주)드림씨아이에스,서울 종로구,(110756) 서울 종로구 적선동 적선현대빌딩 10층 10호,126.9731891,37.57531139,
2066,태백요리제과제빵커피직업전문학교,강원 태백시,(26006) 강원도 태백시 만남길 8 (황지동) 1~2층,128.9852639,37.1775655,
2067,제일공과학원,대구 남구,(705817) 대구시 남구 대명2동(대명동) 1801-4번지 4층,128.5890075,35.85660656,
2068,가람컴퓨터회계학원,경북 경산시,(38655) 경상북도 경산시 대학로12길 21-2 (정평동) 2층,,,
2069,(주)한솔스틸,충남 당진시,(343814) 충청남도 당진시 신평면 샛터로 257 ,,,
2070,인비뷰티아카데미학원,경기 파주시,"(10908) 경기도 파주시 경의로 1042 (야당동) 더진빌딩 5층 504호, 507호, 508호",126.7598173,37.71029136,
2071,전주컴퓨터학원,전북 전주시 완산구,(55132) 전라북도 전주시 완산구 난전들로 266 (삼천동1가) 301호,,,
2072,갑천하중국어전문학원,대전 서구,(35229) 대전광역시 서구 둔산로31번길 61 (둔산동) 정일빌딩 4층,127.3771589,36.35454725,
2073,굿윌치과병원하단,부산 사하구,"(604850) 부산광역시 사하구 낙동남로 1412 경부빌딩 2,3,5,6층",128.9660206,35.10556205,
2074,군포간호조무사학원,경기 군포시,"(435842) 경기도 군포시 군포로 745 (산본동, 9층)",126.9429233,37.37178267,
2075,한국아파트경리전문학원,인천 부평구,(21404) 인천광역시 부평구 경원대로 1358-1 (부평동) 2층(일부),,,
2076,쓰리디프린팅교육학원,서울 구로구,(152790) 서울특별시 구로구 디지털로 288 202호,126.8953701,37.48359962,
2077,(주)나라기술단,서울 강남구,(135995) 서울특별시 강남구 논현로142길 34 ,,,
2078,(주)이지홀딩스,서울 강남구,(135754) 서울특별시 강남구 역삼1동 837-11 유니온빌딩 3층,127.0312184,37.49098826,
2079,(주)금화피에스시 발전정비교육원,충남 당진시,(343913) 충남 당진군 우강면 세류리 231-9,126.7670955,36.83617586,
2080,주식회사하나은행,대전 중구,(34903) 대전광역시 중구 계룡로 820 (오류동) 3층,127.4068271,36.32655062,
2081,(주)패커드코리아,충남 천안시,(330815) 충남 천안시 직산면 부송리 152-15번지,127.1298088,36.87900859,
2082,(주)와이투솔루션,경기 화성시,(18530) 경기도 화성시 팔탄면 율암길 223 유양디앤유,126.88335,37.16396935,
2083,해운대여성인력개발센터,부산 해운대구,(48088) 부산광역시 해운대구 해운대로 575 (우동 국제빌딩) 6~8층,129.1543888,35.16128076,
2084,영등포여성인력개발센터,서울 영등포구,"(07251) 서울특별시 영등포구 영중로 61 (영등포동6가 극동방송) 4,5층",126.9045347,37.52176464,
2085,숙명패션디자인학원,대전 서구,(35240) 대전광역시 서구 둔산로123번길 15 501호,127.3872948,36.35182961,
2086,쑤제가구학원,부산 부산진구,(47143) 부산광역시 부산진구 당감로 94 지하1층 쑤제 가구 학원,129.0384835,35.16986283,
2087,제주건축기술학원,제주 제주시,(63337) 제주특별자치도 제주시 신촌서5길 12-1 (조천읍) 1층 .,126.6150544,33.53003258,
2088,에이콘아카데미 홍대학원,서울 마포구,"(04038) 서울특별시 마포구 양화로 122 (서교동 LAB7) 3,4층 일부",126.9204491,37.55412225,
2089,한국민간교육개발원,경기 성남시 분당구,(13637) 경기도 성남시 분당구 성남대로 34 (구미동 하나프라자빌딩) 702호,127.1095213,37.33879068,
2090,부평유설희간호학원,인천 부평구,"(21394) 인천광역시 부평구 부평대로 6 (부평동 대신스카이프라자) 901호,902호 전체",126.7236414,37.49195908,
2091,(주)서해테크,전북 완주군,(565902) 전라북도 완주군 봉동읍 둔산1로 38 ,,,
2092,한빛요양보호사교육원,대전 중구,(34916) 대전광역시 중구 보문로260번길 12 (대흥동) 1층,127.4227371,36.32572079,
2093,휴먼테크(주),충남 논산시,(32907) 충청남도 논산시 상월면 상월로 82-38 휴먼테크(주),127.1507728,36.2874449,
2094,엘리트컴퓨터아카데미,울산 남구,(44611) 울산광역시 남구 대학로 82 3층,129.259704,35.54212762,
2095,홍주제과기술학원,충남 홍성군,(350806) 충청남도 홍성군 홍성읍 의사로64번길 9-5 B  L 1층,126.6726391,36.60311364,
2096,중앙요리학원,충남 서산시,(356819) 충청남도 서산시 중앙로 118 중앙요리학원,126.461936,36.77640112,
2097,김경묘요리제과제빵학원,부산 동래구,(47891) 부산광역시 동래구 안락동 충렬대로428번길 1 6층,129.1051395,35.19616372,
2098,울산도배타일기술학원,울산 중구,(44500) 울산광역시 중구 반구동 반구정14길 12(울산도배타일기술학원) 1~5층,129.3429732,35.5580936,
2099,한국요리학원,경기 안산시 단원구,(15360) 경기도 안산시 단원구 당곡로 10 (고잔동 제일빌딩) 303동 308호,126.8337732,37.3177872,
2100,한국아파트회계전문학원,경기 수원시 팔달구,(442081) 경기 수원시 팔달구 매산로1가 57-104 새수원빌딩 401호,127.0016193,37.26607206,
2101,김해대학교,경남 김해시,(621706) 경상남도 김해시 삼안로112번길 198 김해대학교,128.9132165,35.25320737,
2102,(주)진인프라,서울 송파구,"(05697) 서울특별시 송파구 가락로16길 3-20(석촌동, 진인프라빌딩) 진인프라빌딩",,,
2103,(주)메디플러스 요양보호사교육원,서울 송파구,(05667) 서울특별시 송파구 송파대로 408 (송파동 하림빌딩) 301호,,,
2104,대성회계실무학원주식회사,서울 동대문구,(02490) 서울특별시 동대문구 왕산로 225 (청량리동 미주상가) A동502호,127.0471479,37.58210924,
2105,통영충무간호학원,경남 통영시,(53035) 경상남도 통영시 무전대로 17 2층,128.4227084,34.86057896,
2106,정상컴퓨터전산회계학원,경기 부천시,(14641) 경기도 부천시 부천로 34 (심곡동 김흥균산부인과) 3층,126.7837395,37.48716163,
2107,강남구여성능력개발센터,서울 강남구,"(06143) 서울특별시 강남구 봉은사로 320(역삼동, 강남구함께나눔센터) 4~7층",127.0419136,37.50951864,
2108,전북공과기술학원,전북 완주군,"(55342) 전라북도 완주군 삼례역로 22 (삼례읍) 3,4층",127.0707287,35.90948306,
2109,청어람컴퓨터학원,경북 영주시,(750910) 경북 영주시 영주2동 528-1번지 3층,128.6211099,36.82448703,
2110,성심미용예술직업전문학교,부산 부산진구,"(47291) 부산광역시 부산진구 서전로10번길 28(부전동, 오기빌딩) 8층,9층일부",129.0599109,35.15674974,
2111,한국열관리냉동기술학원,대전 동구,(34628) 대전광역시 동구 대전로 799 (중동) 주원빌딩 5층,127.4324867,36.33068762,
2112,구리간호학원,경기 구리시,"(11925) 경기도 구리시 경춘로 166-1 (교문동 구리간호학원) 2층,3층,4층,5층",127.1337304,37.60036192,
